user_id,id,name,artist,album,release_date,popularity,duration_ms,explicit,uri,album_genre,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_href,analysis_url,time_signature
clayton,5M3tDbjpRPkP9KNm7Bnl98,Stars and Stripes on Iwo Jima,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,4,169986,False,,,,,,,,,,,,,,,,,,
clayton,5U6xmS0mC8ckjU9Q1zcB3p,Faded Love,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,2,172720,False,,,,,,,,,,,,,,,,,,
clayton,5XgWBz6pHHB2hPn4Zrabzu,B Bowman Hop,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,141653,False,,,,,,,,,,,,,,,,,,
clayton,5YWmPpmuYFAoPePG5DXFjs,Steel Guitar Rag,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,3,170506,False,,,,,,,,,,,,,,,,,,
clayton,5d12leXkX83qfKfsPt2kK0,Texas Blues,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,2,142813,False,,,,,,,,,,,,,,,,,,
clayton,5iqL2NCvDdUO6UonZnLAF0,New Worried Mind,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,2,176133,False,,,,,,,,,,,,,,,,,,
clayton,5nFw1hZk4PMRl1bVQ3v1N8,Smoke on the Water,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,8,177253,False,,,,,,,,,,,,,,,,,,
clayton,5qSRiuN1zs8uo4Y01n6xcQ,Orange Blossom Special,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,2,159493,False,,,,,,,,,,,,,,,,,,
clayton,66zy5c9svZ5D8PCYmnuWB6,Texas Playboy Rag,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,159680,False,,,,,,,,,,,,,,,,,,
clayton,68a7T8MMNVaDkVsVZNLozB,New Spanish Two-Step,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,153146,False,,,,,,,,,,,,,,,,,,
clayton,6GxVxU0qPS8MzPJtzJzrUR,Sittin' on Top of the World,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,187080,False,,,,,,,,,,,,,,,,,,
clayton,6IHRLYbyyHyUJMclcyZ7UM,Pastime Blues,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,0,172013,False,,,,,,,,,,,,,,,,,,
clayton,6WvKQWtipTs8qGOaqccSSC,Texarkana Baby,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,167680,False,,,,,,,,,,,,,,,,,,
clayton,6ltFDkPW2gxBggQyaQkV79,Doin' the Bunny Hop,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,177720,False,,,,,,,,,,,,,,,,,,
clayton,6mResAoGhGaQJ3PKi4fDIw,Billy's Bounce,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,135973,False,,,,,,,,,,,,,,,,,,
clayton,6qeR8lzXGDXFMOcOouWcue,Boot Heel Drag,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,3,165133,False,,,,,,,,,,,,,,,,,,
clayton,70PbjugYPsqQt2LgNtKLxQ,Take Me Back to Tulsa,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,2,161013,False,,,,,,,,,,,,,,,,,,
clayton,7ayKjiitydKIrAAlofFzQE,Hang Your Head in Shame,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,2,159920,False,,,,,,,,,,,,,,,,,,
clayton,7sdRrobAVloREZLgZnYBVn,I'm Gonna Be Boss from Now On,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,148733,False,,,,,,,,,,,,,,,,,,
clayton,7vPzsW6fmkoin0JrsWbfpa,Sugar Baby,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,157626,False,,,,,,,,,,,,,,,,,,
clayton,7xVPFAE606D9t36RgUbNHA,Rock-a-Bye Baby Blues,Bob Wills & His Texas Playboys,"Bob Wills & His Texas Playboys (Doxy Collection, Remastered)",2015-03-09,1,174706,False,,,,,,,,,,,,,,,,,,
clayton,1EjPQ7Cv0JbGEAh3Zi8AEA,Restless Fugitive,Willy Mason,Carry On,2012-01-01,0,378986,False,,,,,,,,,,,,,,,,,,
clayton,0yezdb6YOwO5YnwOQAKHPi,Novels of Acquaintance,Rising Appalachia,Wider Circles,2015-04-21,0,388253,False,,,,,,,,,,,,,,,,,,
clayton,2XheCI3rWOUChSH5ntgVw9,No Police,Doja Cat,Purrr!,2014-08-05,56,240426,True,,,,,,,,,,,,,,,,,,
clayton,1yvSMyZn27M4wEslpSvB0D,So High,Doja Cat,Purrr!,2014-08-05,69,199746,True,,,,,,,,,,,,,,,,,,
clayton,6TB9KEgHO5sXKGYUs3joF3,"Country Moon, Pt. 1",New Madrid,Yardboat,2012-09-22,34,262919,False,,,,,,,,,,,,,,,,,,
clayton,67NoL59qSZbk6dzmxJPvU7,Hedron,BADBADNOTGOOD,Late Night Tales - Bonobo,2013-11-17,0,351875,False,,,,,,,,,,,,,,,,,,
clayton,4j03Kf7nmjInclMBS5vnsf,Pagina Dos,Prefuse 73,Prefuse 73 Reads The Books,2005-07-11,3,150400,False,,,,,,,,,,,,,,,,,,
clayton,5qWSWfdX6NciFEyn3Y2723,Like a Ship,Pastor T.L. Barrett and the Youth for Christ Choir,Like a Ship (Without a Sail),2010-07-27,0,278680,False,,,,,,,,,,,,,,,,,,
clayton,3ROe5RjrUBjsy7RyyMKogt,Transport Connection,Sister Nancy,One Two,1982,0,225080,False,,,,,,,,,,,,,,,,,,
clayton,7GaflNzPucLzU07hW3j8d4,Fine Corinthian Leather,Charlie Hunter,Baboon Strength,2008-09-09,43,364920,False,,,,,,,,,,,,,,,,,,
clayton,4aa9YfVVcVO3gQ9rHVHHNu,Outro,Vulfpeck,Vollmilch,2012-12-20,40,275848,False,,,,,,,,,,,,,,,,,,
clayton,1qBQw98D0JIXvEXtoRUd2Z,Tangible Intangible,Fly Golden Eagle,Quartz (Extended Edition),2014-10-14,0,312026,False,,,,,,,,,,,,,,,,,,
clayton,7jDQBqpLFme3pUMRX31BsS,Downtown,Rising Appalachia,Soul Visions,2013-06-17,39,246856,False,,,,,,,,,,,,,,,,,,
clayton,2sK6HlUH9Am9NClZdfCcFG,They Don't Want,Electric Wire Hustle,Electric Wire Hustle,2010-07-20,0,263721,False,,,,,,,,,,,,,,,,,,
clayton,3J7ftHdeBesSHblVt5629o,Sahib Teri Bandi - Maki Madni,The Derek Trucks Band,Songlines,2006-02-21,35,593546,False,,,,,,,,,,,,,,,,,,
clayton,19pgiICvwW9qTQTnQ6oxHv,"Dark Ages, Meditation, Practice",Krishna Das,"Live Workshop in Phoenicia, NY - 11/16/2013",2014-07-03,3,1307900,False,,,,,,,,,,,,,,,,,,
clayton,1NtJEsrx6k8q6WQgzl4qol,"Initiation, Emotions, Karma",Krishna Das,"Live Workshop in Phoenicia, NY - 11/16/2013",2014-07-03,3,1589890,False,,,,,,,,,,,,,,,,,,
clayton,1gzwXvDp4JjSZ4sqk1wWhq,"Lineage, Spiritual Path, Dalai Lama",Krishna Das,"Live Workshop in Phoenicia, NY - 11/16/2013",2014-07-03,7,825695,False,,,,,,,,,,,,,,,,,,
clayton,5h0ufQcO9IhzrU13vQXFc7,"Parenting, The West, Maharajji",Krishna Das,"Live Workshop in Phoenicia, NY - 11/16/2013",2014-07-03,3,1009625,False,,,,,,,,,,,,,,,,,,
clayton,6rrsGFZqLs1dppxLXTJItL,"Guru and Self, Bearing Witness, Aspirations",Krishna Das,"Live Workshop in Phoenicia, NY - 11/16/2013",2014-07-03,4,1572752,False,,,,,,,,,,,,,,,,,,
clayton,7xyud3aNcU1CVfHhQLFWaq,"Surrender, Perspective, Compassion",Krishna Das,"Live Workshop in Phoenicia, NY - 11/16/2013",2014-07-03,5,1381415,False,,,,,,,,,,,,,,,,,,
clayton,25IIXE2ZQW64Ya9qMsgL6h,Extract of a Fragment Part II,Prisma,Conundrum Concoction,2012,2,458680,False,,,,,,,,,,,,,,,,,,
clayton,0hQLqjSsfouoRqt3tnY1Rz,Extract of a Fragment Part I,Prisma,Conundrum Concoction,2012,3,570306,False,,,,,,,,,,,,,,,,,,
clayton,5F3t5WgLyBX2W7un8IXiLD,"Hmu (feat. Clay Parnell & Rory ""Sweet Boy"" Dolan)",Space Jesus,Atom + Eve,2014-05-05,44,246967,False,,,,,,,,,,,,,,,,,,
clayton,5vLukeFJG2VmHt73EwpsBP,Rising Son,Takuya Kuroda,Rising Son,2014-01-01,0,283675,False,,,,,,,,,,,,,,,,,,
clayton,3gxPpuO2fr4nwHYsGVzoSP,Someday Baby,R.L. Burnside,A Bothered Mind,2004-08-17,0,196426,False,,,,,,,,,,,,,,,,,,
clayton,0FXltj9362CO8TboEZFmML,Sweet Salvation,The Stepkids,Troubadour,2013-09-09,0,300399,False,,,,,,,,,,,,,,,,,,
clayton,17m5bisT6aKO8J6L8MZ41j,Behold The River,The Snake The Cross The Crown,Cotton Teeth,2007,11,336013,False,,,,,,,,,,,,,,,,,,
clayton,5ncaItaEFFC9ZBMb5jSC2b,Agorinha,Sango,Da Rocinha 3,2015-11-12,0,214153,False,,,,,,,,,,,,,,,,,,
clayton,650oRnU8snNxCIqeQ92fTL,Tenere Taqqim Tossam,Tinariwen,Tassili,2011-08-29,0,253320,False,,,,,,,,,,,,,,,,,,
clayton,0yhvwYw9KeWrq8nRjtTjNH,Pawn Shop,Sublime,Sublime (Deluxe Edition),1996-07-30,0,366013,False,,,,,,,,,,,,,,,,,,
clayton,31AKWEuEgdjoEzH5ygzwtn,Drugs,Talking Heads,Fear of Music,1979-08-03,29,309986,False,,,,,,,,,,,,,,,,,,
clayton,27jEQwXFN6n4nWin84Ndq1,When I Was Done Dying,Dan Deacon,Gliss Riffer,2015-02-13,0,258959,False,,,,,,,,,,,,,,,,,,
clayton,75HY5nn13wHJgIqDMYBFAU,We're Far Enough from Heaven Now We Can Freak Out (Dirty Virgin),Deep Cotton,We're Far Enough from Heaven Now We Can Freak Out,2012-10-10,19,231666,True,,,,,,,,,,,,,,,,,,
clayton,6TlKBFsBhaidP6yGksGbi2,Oh! Sweet Nothing,The Velvet Underground,Loaded: The Fully Loaded Edition,1970-09,0,448653,False,,,,,,,,,,,,,,,,,,
clayton,1fuAXVJhRN3yYfAHnxxCVK,River,Akron/Family,"Set 'Em Wild, Set 'Em Free",2009-04-30,0,285653,False,,,,,,,,,,,,,,,,,,
clayton,1OO2Fp9PsnaayiekeXuGJX,Tell Me Something Good,Rufus & Chaka Khan,Rags To Rufus,1974-01-01,55,277066,False,,,,,,,,,,,,,,,,,,
clayton,0NeJjNlprGfZpeX2LQuN6c,River,Leon Bridges,Coming Home,2015-06-15,2,238560,False,,,,,,,,,,,,,,,,,,
clayton,1U51fZur2ZG5oVxDQ6nNp7,River,Terry Reid,River,1973,33,345440,False,,,,,,,,,,,,,,,,,,
clayton,4Do0rvtzKD267xvPCDxzl3,Uncast Shadow Of A Southern Myth,Parquet Courts,Content Nausea,2014-11-10,0,386760,False,,,,,,,,,,,,,,,,,,
clayton,4cTVSgZOGPJZ1CWN3a27Wa,El Cielo (feat. Bajka),Radio Citizen,Berlin Serengeti,2006-09-26,0,183546,False,,,,,,,,,,,,,,,,,,
clayton,3j2dNmOxkE92f1ic8Qs9fg,Tucked In,Stoop Kids,Already Out Of Time,2015-01-20,0,163924,True,,,,,,,,,,,,,,,,,,
clayton,5zxipiSuRWoceGqbCWlPa4,"Crazy Fingers - Live at Orpheum, San Francisco, 7/13/76",Grateful Dead,30 Days of Dead 2015,2016-03-15,16,902933,False,,,,,,,,,,,,,,,,,,
clayton,3WrhludE014mFOLpDRVbH5,Thrills,CAKE,b-sides and rarities,2007-11-13,48,178973,False,,,,,,,,,,,,,,,,,,
clayton,6tCmMamSn9xty3YguN7Jlx,Hang Me out to Dry,Karl Denson,New Ammo,2014-02-04,13,298426,False,,,,,,,,,,,,,,,,,,
clayton,442uKrDkusUDtFv3jayWym,ReEmergence,STS9,Artifact,2005-02-01,0,298853,False,,,,,,,,,,,,,,,,,,
clayton,16A5fpcwWEvgTBA7OeYZu5,Thought Seeds,DJ Frane,Electric Garden of Delights,2003-01-01,31,252226,False,,,,,,,,,,,,,,,,,,
clayton,78yJdtF254GdxvPGGzuccc,Impossible,Angel Haze,Back to the Woods,2015-09-15,0,179826,True,,,,,,,,,,,,,,,,,,
clayton,13kiXTWqDhjZFh6A8dsJvl,Battle Cry,Angel Haze,Dirty Gold (Deluxe),2013-01-01,41,292097,True,,,,,,,,,,,,,,,,,,
clayton,5NTCXRjhs6qyn9EJmpEITh,Dirty Gold,Angel Haze,Dirty Gold (Deluxe),2013-01-01,19,285233,True,,,,,,,,,,,,,,,,,,
clayton,66Cl8DBb0lN92Zxc6DuzRe,Moonrise Kingdom,Angel Haze,Back to the Woods,2015-09-15,0,267383,False,,,,,,,,,,,,,,,,,,
clayton,7gsbftyg6ABWeRLQfbim5O,The Wolves,Angel Haze,Back to the Woods,2015-09-15,0,220813,True,,,,,,,,,,,,,,,,,,
clayton,5otTNT4RocRI1BPhIEngkb,Everybody Daylight,Brightblack Morning Light,Brightblack Morning Light,2006-06-20,0,364306,False,,,,,,,,,,,,,,,,,,
clayton,0lbJGDvnBoa7296yiQTT9A,Honer,Minds of Infinity,Minds of Infinity,2012-12-21,0,510000,False,,,,,,,,,,,,,,,,,,
clayton,2KpfwsnXCx3qnYqHT4IQ36,The Unfolding Self,Minds of Infinity,Minds of Infinity,2012-12-21,0,425500,False,,,,,,,,,,,,,,,,,,
clayton,56P2PY3oKK7PfcI4ttm1Vj,The Strophariad Premiea,Minds of Infinity,Minds of Infinity,2012-12-21,0,408000,False,,,,,,,,,,,,,,,,,,
clayton,5tdJhUWG62lyY9Q2kS8PwV,The Encounter,Minds of Infinity,Minds of Infinity,2012-12-21,0,483500,False,,,,,,,,,,,,,,,,,,
clayton,6CCNqIoIJmvgqmM2TLTkdq,You Call?,Minds of Infinity,Minds of Infinity,2012-12-21,0,333000,False,,,,,,,,,,,,,,,,,,
clayton,7bdwcp0MUOen2xZWr9Tse0,First Human,Minds of Infinity,Minds of Infinity,2012-12-21,3,378000,False,,,,,,,,,,,,,,,,,,
clayton,7wvqn5xLHIGSycg9GilaF1,Back to the Ground,Minds of Infinity,Minds of Infinity,2012-12-21,0,365750,False,,,,,,,,,,,,,,,,,,
clayton,0YfzJ7mM7G8g7TguCLRqe8,Chuva Do Sertão,Poranguí & Zang,Terra Sagrada EP,2011-11-11,0,397866,False,,,,,,,,,,,,,,,,,,
clayton,0tBbFUMkWlmy8wAoNXGmYA,Invocation,Poranguí & Zang,Terra Sagrada EP,2011-11-11,0,227000,False,,,,,,,,,,,,,,,,,,
clayton,1bGLfTKlA0Ufnfg3M9rufh,Dunia Sala (Earth Prayer),Poranguí & Zang,Terra Sagrada EP,2011-11-11,0,265866,False,,,,,,,,,,,,,,,,,,
clayton,3E9jqNb8eyXEQMee8q7uyH,Primavera,Poranguí & Zang,Terra Sagrada EP,2011-11-11,0,213000,False,,,,,,,,,,,,,,,,,,
clayton,3ecHV7Go58kvOI5gyY9yQT,Dream Journey,Poranguí & Zang,Terra Sagrada EP,2011-11-11,0,222320,False,,,,,,,,,,,,,,,,,,
clayton,3wEyBmsXmePmqmHGCSGmxQ,Sanctuary,Poranguí & Zang,Terra Sagrada EP,2011-11-11,0,263053,False,,,,,,,,,,,,,,,,,,
clayton,485rN03YC3JrVPZqxkd9oM,Agua Nascente,Poranguí & Zang,Terra Sagrada EP,2011-11-11,0,311720,False,,,,,,,,,,,,,,,,,,
clayton,7yNFwqON4yr6CbGEwtaMeM,Earth Flight,Poranguí & Zang,Terra Sagrada EP,2011-11-11,0,273893,False,,,,,,,,,,,,,,,,,,
clayton,3AQTwBJC02zedC45StmHw5,Jerry Diesel,Zoogma,Recreational Vehicles,2010-04-12,24,428893,False,,,,,,,,,,,,,,,,,,
clayton,5AkKBAQ1TXEpWrSDU33Bbz,Meet Me In The City,The Black Keys,Chulahoma,2006-05-02,0,218466,False,,,,,,,,,,,,,,,,,,
clayton,72i7dwVrHdfDnr3qmINh5U,Postcards From Hell,The Wood Brothers,Loaded,2008-01-01,54,284862,False,,,,,,,,,,,,,,,,,,
clayton,6Vp2qXN2JBSEaxk6OHZCvz,Farewell Transmission,Songs: Ohia,The Magnolia Electric Co.,2003-04-03,0,442093,False,,,,,,,,,,,,,,,,,,
clayton,34WxPx9rpt0XCQjaWnILik,Renounce the World or Roll With It,Joseph Campbell,Lecture I.1.2 The Individual in Oriental Mythology,2013-07-10,0,135289,False,,,,,,,,,,,,,,,,,,
clayton,0B4LCTdtug2aaQaaRdes1N,All Time Low,Widespread Panic,Til the Medicine Takes,1999-02-05,32,249933,False,,,,,,,,,,,,,,,,,,
clayton,0XT5HC6Z1I3qGxS0u9WkI7,Dyin' Man,Widespread Panic,Til the Medicine Takes,1999-02-05,27,274000,False,,,,,,,,,,,,,,,,,,
clayton,0ffVqFvJXcXOsQzF3cJQNk,One Arm Steve,Widespread Panic,Til the Medicine Takes,1999-02-05,38,205293,False,,,,,,,,,,,,,,,,,,
clayton,1YvXroLF5d484A0VadsfIt,Nobody's Loss,Widespread Panic,Til the Medicine Takes,1999-02-05,25,298600,False,,,,,,,,,,,,,,,,,,
clayton,2tKvbXiqQM7aYhbpEWLbTf,Climb to Safety,Widespread Panic,Til the Medicine Takes,1999-02-05,44,281640,False,,,,,,,,,,,,,,,,,,
clayton,3StH6LNOpHDzSSUmEpti9y,The Waker,Widespread Panic,Til the Medicine Takes,1999-02-05,41,221760,False,,,,,,,,,,,,,,,,,,
clayton,4Qp6PyDgEDFNkJNtTE3OFR,Party At Your Mama's House,Widespread Panic,Til the Medicine Takes,1999-02-05,26,301066,False,,,,,,,,,,,,,,,,,,
clayton,4pMQBg2iS0iNwCCQOsXcOM,Bear's Gone Fishin',Widespread Panic,Til the Medicine Takes,1999-02-05,36,263160,False,,,,,,,,,,,,,,,,,,
clayton,5NRJrFPd3rfJRJUMWxV7zr,Surprise Valley,Widespread Panic,Til the Medicine Takes,1999-02-05,34,375000,False,,,,,,,,,,,,,,,,,,
clayton,6HyU6zQuOXSNxicKvtnroO,You'll Be Fine,Widespread Panic,Til the Medicine Takes,1999-02-05,22,197400,False,,,,,,,,,,,,,,,,,,
clayton,7F2GTNbdpddoHS84N8VdAh,Christmas Katie,Widespread Panic,Til the Medicine Takes,1999-02-05,23,327933,False,,,,,,,,,,,,,,,,,,
clayton,1r5J8bYOWq1Dal5jMQ06WX,Yellow Bird,Pretty Lights,A Color Map of the Sun (Deluxe Version),2013-07-02,43,339955,False,,,,,,,,,,,,,,,,,,
clayton,53FZHiJ5uEjQGxlxBeHaKm,Desert Raven,Jonathan Wilson,Gentle Spirit,2011-08-15,0,476360,False,,,,,,,,,,,,,,,,,,
clayton,7czcoaHZPnBy0akRgbd556,Blue Indian,Widespread Panic,Til the Medicine Takes,1999-02-05,43,292960,False,,,,,,,,,,,,,,,,,,
clayton,4eh0xGeFo09h13yTiFftWh,Kasey's Bones (feat. Neal Casal) - Edit,Circles Around The Sun,Interludes For The Dead (feat. Neal Casal),2015-11-27,23,1265213,False,,,,,,,,,,,,,,,,,,
clayton,0VTBsLV9fLSPX6D5K3k3L4,If I'm Unworthy,Blake Mills,Heigh Ho,2014-09-16,37,283080,False,,,,,,,,,,,,,,,,,,
clayton,6CAYXIhkBARYmy7kVNDIOi,I'll Stay,The RH Factor,Hard Groove,2003-01-01,48,470546,False,,,,,,,,,,,,,,,,,,
clayton,2uKribaTW8mv1FlnIkfUHy,Family And Genus,Shakey Graves,And The War Came,2014-10-04,0,319840,False,,,,,,,,,,,,,,,,,,
clayton,7AYGqsnpoqxcdfTc8NgMnb,Bloodstyle,Caroline Smith,Half About Being a Woman,2013-10-08,0,205386,False,,,,,,,,,,,,,,,,,,
clayton,30sRAEKuzybaAvhjEBmppp,Time > Breathe Reprise >,Greensky Bluegrass,All Access: Volume One,2010-02-09,53,338240,False,,,,,,,,,,,,,,,,,,
clayton,6sUIG0vslGX2NHTskat324,Feeling Like a King,The O'My's,A Humble Masterpiece,2013-10-14,0,176202,False,,,,,,,,,,,,,,,,,,
clayton,64CUMDH563yq2N7K5djR63,Detroit Part 1,Shigeto,No Better Time Than Now,2013-08-19,0,291979,False,,,,,,,,,,,,,,,,,,
clayton,5Ru9OjtEw5htfnVKpYsIcv,UMI Says,Mos Def,Black On Both Sides,1999-10-12,56,305280,True,,,,,,,,,,,,,,,,,,
clayton,0NEIXwApG3Synx8R50Racp,Raindrops On Roses feat. Alice. D,An-Ten-Nae,Raindrops On Roses,2013-04-01,29,221930,False,,,,,,,,,,,,,,,,,,
clayton,2z3SCyGGH5rPYPRrR5JpPg,Dubbin Out,Desmond Cheese,Space and Time,2012-07-01,0,253946,False,,,,,,,,,,,,,,,,,,
clayton,2KLu9e1Pt6vWGQinIhPhWp,"America, the Beautiful (Produced by Jonwayne)",Homeboy Sandman,Hallways,2014-09-02,0,152016,False,,,,,,,,,,,,,,,,,,
clayton,6Ur2L9zwFT2H2oa5Mnafcs,Rhythm of Devotion,Sisyphus,Sisyphus,2014-03-18,0,362413,False,,,,,,,,,,,,,,,,,,
clayton,5WrAMHyOgzpeI4g4I1Cdy0,Stroker Ace,Lovage,Lovage: Music to Make Love to Your Old Lady By,2001-11-06,40,269537,False,,,,,,,,,,,,,,,,,,
clayton,3cBV8V9zlYNraydyF8NpBY,Dress,Sylvan Esso,Sylvan Esso,2014-05-13,0,229840,False,,,,,,,,,,,,,,,,,,
clayton,7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,Tom Petty,Wildflowers,1994-10-21,63,289440,False,,,,,,,,,,,,,,,,,,
clayton,1jpmx7MJmBZgvuE1Z9Bht9,Daisy,Stone Temple Pilots,Tiny Music...Songs from the Vatican Gift Shop,1996-03-26,33,138680,False,,,,,,,,,,,,,,,,,,
clayton,4Rt820QEzJqB2b7KDdguGk,Wasted Time,Belleruche,Rollerchain,2012-05-07,34,185200,True,,,,,,,,,,,,,,,,,,
clayton,0nctQYwcDGvv0bf7s2kzYn,Bloodinthemud,Tommy Guerrero,Return of the Bastard,2008-02-26,0,208866,False,,,,,,,,,,,,,,,,,,
clayton,2FtKuCNf6dVnDa4J044ATt,Black Baby,Kruder & Dorfmeister,Shakatakadoodub,2008-04-07,0,378666,False,,,,,,,,,,,,,,,,,,
clayton,5bkPKZB1mhO1wKk9oVN2xP,Clean The House,Fat Freddy's Drop,Blackbird,2013-06-24,0,254111,False,,,,,,,,,,,,,,,,,,
clayton,17RFBBKxBvPTHgxcRqvCMm,Magnetic,Tabla Beat Science,Tala Matrix,2000,0,463000,False,,,,,,,,,,,,,,,,,,
clayton,2LH8eZOTAp4spvNCuLvZ8V,Farewell Spaceman,Blockhead,The Music Scene,2009-11-02,39,395373,False,,,,,,,,,,,,,,,,,,
clayton,1AgXkEqUiFCtQAjRmGOLXi,Waves,Bahamas,Bahamas is Afie,2014-08-19,0,262653,False,,,,,,,,,,,,,,,,,,
clayton,0LT3b4EolQQZBoagMbygzn,Otha Fish,The Pharcyde,Bizarre Ride II The Pharcyde (Deluxe Edition),1992-11-24,0,321506,True,,,,,,,,,,,,,,,,,,
clayton,2zMXaBISwWgCM7zvYmk2h4,Down On The Bottom,The New Basement Tapes,Lost On The River (Deluxe),2014-08-19,45,268826,False,,,,,,,,,,,,,,,,,,
clayton,3tuNLloaVfV5B7l3O0aXk7,Float (feat. Kenzie May),FTSE,FTSE I,2013-07-02,0,269739,False,,,,,,,,,,,,,,,,,,
clayton,7cHRys0Lhk9642dLaPUMkm,Soon It Will Be Cold Enough to Build Fires,Emancipator,Soon It Will Be Cold Enough,2006-12-06,52,180520,False,,,,,,,,,,,,,,,,,,
clayton,5I4DQvZxuVOD8hQOXzKjt2,Trying To Reach You,Nurses,Dracula,2011-09-19,0,223666,False,,,,,,,,,,,,,,,,,,
clayton,1K5RjfNOb6OLnQcAUv6M6b,Confessions (feat. Leland Whitty),BADBADNOTGOOD,III,2014-05-06,0,300995,False,,,,,,,,,,,,,,,,,,
clayton,2W6Iyaja9JOah5wxZn55CV,Language Symbolique,Thievery Corporation,AOL Music DJ Sessions Mixed by Thievery Corporation,2006-02-20,0,258012,False,,,,,,,,,,,,,,,,,,
clayton,6QZxG3hnWlmrLhPv4QX3nE,Snake Oil,Typical Cats,Typical Cats,2001-02-19,34,138293,True,,,,,,,,,,,,,,,,,,
clayton,7m9yPkhvTfTlYEf0whUrNb,Cat Rider,Little Dragon,Nabuma Rubberband,2014-01-01,33,273200,False,,,,,,,,,,,,,,,,,,
clayton,2epl95PhpQWQqxngmhYw6u,Sleight Orchestra,Dawn Golden,Still Life,2014-05-13,2,232680,False,,,,,,,,,,,,,,,,,,
clayton,5PxJMuvCFAEbAGaG0J4mLr,Stepping Razor,Peter Tosh,Equal Rights (Legacy Edition),1977,49,347053,False,,,,,,,,,,,,,,,,,,
clayton,0BqmrCtTnicGk6OdNRaRJo,High and Mighty,Keller Williams,Vape,2015-04-20,0,319973,False,,,,,,,,,,,,,,,,,,
clayton,0dm2Se8IxGBowroird7MYR,The Drop,Keller Williams,Vape,2015-04-20,0,238320,False,,,,,,,,,,,,,,,,,,
clayton,1OqWhAz5qxpqx4lOw5Mb2b,Donuts,Keller Williams,Vape,2015-04-20,0,110653,False,,,,,,,,,,,,,,,,,,
clayton,1oYRjsDHQp319kpMyzQkeW,Mantra,Keller Williams,Vape,2015-04-20,0,245626,False,,,,,,,,,,,,,,,,,,
clayton,31BszTLvr4ASoOzTzTAyA4,Shinjuku,Keller Williams,Vape,2015-04-20,0,193866,False,,,,,,,,,,,,,,,,,,
clayton,4ur8JJoE9sakAN1aRz8tAU,Off Time Chorus Line,Keller Williams,Vape,2015-04-20,0,196426,False,,,,,,,,,,,,,,,,,,
clayton,6Kqfdf1tklpLrsAVSjogre,She Rolls,Keller Williams,Vape,2015-04-20,0,261120,False,,,,,,,,,,,,,,,,,,
clayton,6WkBdhQTbMXNVlUqEappcf,Cava,Keller Williams,Vape,2015-04-20,0,326040,False,,,,,,,,,,,,,,,,,,
clayton,72c85E6MsZJZUsuLPxQYcK,Making It Rain,Keller Williams,Vape,2015-04-20,0,269360,False,,,,,,,,,,,,,,,,,,
clayton,7yXpmVyy76rXMZy1xrF5ve,Jesus's Gun,Keller Williams,Vape,2015-04-20,0,254013,False,,,,,,,,,,,,,,,,,,
clayton,4DVu7YgHVJaeN0C7HNpy2q,Turiya & Ramakrishna,Alice Coltrane,Ptah The El Daoud,1996-01-01,53,498146,False,,,,,,,,,,,,,,,,,,
